,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,fdust+30cm
307,20180113,102,동북권,111151,중랑구,53,36,0.003,0.047,0.7,0.006,74.0
308,20180113,102,동북권,111142,성동구,51,39,0.003,0.044,0.7,0.006,72.0
309,20180113,102,동북권,111141,광진구,54,36,0.004,0.049,0.7,0.004,75.0
310,20180113,101,서북권,111201,마포구,56,41,0.002,0.054000000000000006,0.9,0.005,83.0
311,20180113,101,서북권,111191,서대문구,93,10,0.003,0.047,1.1,0.004,126.0
312,20180113,101,서북권,111181,은평구,51,37,0.005,0.053,0.9,0.005,78.0
313,20180114,102,동북권,111311,노원구,77,57,0.008,0.047,1.0,0.006999999999999999,107.0
314,20180114,104,동남권,111274,강동구,70,55,0.01,0.041,0.8,0.005,94.0
315,20180114,104,동남권,111273,송파구,65,37,0.013,0.034,0.8,0.005,89.0
316,20180114,104,동남권,111262,서초구,75,53,0.012,0.032,0.7,0.006,96.0
317,20180114,104,동남권,111261,강남구,63,58,0.006999999999999999,0.037000000000000005,0.6,0.006,81.0
318,20180114,103,서남권,111301,양천구,66,57,0.008,0.042,0.8,0.0,90.0
319,20180114,103,서남권,111281,금천구,68,55,0.015,0.039,0.8,0.004,92.0
320,20180114,103,서남권,111251,관악구,63,56,0.011,0.043,0.7,0.008,84.0
321,20180114,103,서남권,111241,동작구,70,61,0.013,0.043,0.7,0.004,91.0
322,20180114,103,서남권,111231,영등포구,69,52,0.01,0.034,0.7,0.006999999999999999,90.0
323,20180114,103,서남권,111221,구로구,69,53,0.009000000000000001,0.027000000000000003,0.4,0.006999999999999999,81.0
324,20180114,103,서남권,111212,강서구,71,58,0.009000000000000001,0.047,0.7,0.004,92.0
325,20180114,102,동북권,111291,강북구,74,49,0.008,0.044,0.9,0.006,101.0
326,20180114,102,동북권,111171,도봉구,72,48,0.009000000000000001,0.047,0.9,0.006999999999999999,99.0
327,20180114,102,동북권,111161,성북구,68,55,0.006,0.045,0.9,0.006,95.0
328,20180114,102,동북권,111152,동대문구,76,49,0.008,0.049,0.6,0.006,94.0
329,20180114,102,동북권,111151,중랑구,72,51,0.011,0.038,0.7,0.006,93.0
330,20180114,102,동북권,111142,성동구,66,52,0.006999999999999999,0.036000000000000004,0.7,0.006,87.0
331,20180114,102,동북권,111141,광진구,74,52,0.011,0.041,0.7,0.004,95.0
332,20180114,101,서북권,111201,마포구,70,53,0.01,0.04,0.8,0.005,94.0
333,20180114,101,서북권,111191,서대문구,75,36,0.013,0.037000000000000005,0.5,0.004,90.0
334,20180114,101,서북권,111181,은평구,61,46,0.018000000000000002,0.034,0.7,0.004,82.0
335,20180114,100,도심권,111131,용산구,68,57,0.008,0.04,0.5,0.005,83.0
336,20180114,100,도심권,111123,종로구,64,50,0.008,0.045,0.9,0.006,91.0
337,20180114,100,도심권,111121,중구,67,54,0.008,0.044,0.8,0.005,91.0
338,20180115,100,도심권,111121,중구,63,45,0.011,0.051,0.8,0.005,87.0
339,20180115,104,동남권,111274,강동구,67,47,0.008,0.058,0.9,0.005,94.0
340,20180115,104,동남권,111273,송파구,62,44,0.011,0.045,0.8,0.005,86.0
341,20180115,104,동남권,111262,서초구,74,49,0.012,0.04,0.6,0.006999999999999999,92.0
342,20180115,104,동남권,111261,강남구,62,51,0.008,0.048,0.7,0.006999999999999999,83.0
343,20180115,103,서남권,111301,양천구,67,52,0.011,0.046,0.8,0.006,91.0
344,20180115,103,서남권,111281,금천구,69,49,0.015,0.045,0.7,0.006,90.0
345,20180115,103,서남권,111251,관악구,70,56,0.013,0.048,0.6,0.009000000000000001,88.0
346,20180115,103,서남권,111241,동작구,66,49,0.017,0.044,0.6,0.005,84.0
347,20180115,103,서남권,111231,영등포구,74,53,0.01,0.04,0.7,0.008,95.0
348,20180115,103,서남권,111221,구로구,79,56,0.01,0.031,0.4,0.009000000000000001,91.0
349,20180115,103,서남권,111212,강서구,75,57,0.014,0.05,0.8,0.005,99.0
350,20180115,102,동북권,111311,노원구,64,42,0.014,0.051,0.9,0.008,91.0
351,20180115,102,동북권,111291,강북구,59,36,0.019,0.043,0.7,0.008,80.0
352,20180115,102,동북권,111171,도봉구,67,44,0.017,0.047,0.9,0.006,94.0
353,20180115,102,동북권,111161,성북구,54,50,0.01,0.052000000000000005,1.0,0.006999999999999999,84.0
354,20180115,102,동북권,111152,동대문구,77,48,0.01,0.06,0.7,0.008,98.0
355,20180115,102,동북권,111151,중랑구,71,46,0.01,0.053,0.8,0.006999999999999999,95.0
356,20180115,102,동북권,111142,성동구,70,52,0.006,0.047,0.7,0.006999999999999999,91.0
357,20180115,102,동북권,111141,광진구,72,45,0.01,0.055,0.8,0.005,96.0
358,20180115,101,서북권,111201,마포구,75,51,0.012,0.046,0.8,0.006,99.0
359,20180115,101,서북권,111191,서대문구,83,42,0.014,0.043,0.7,0.004,104.0
360,20180115,101,서북권,111181,은평구,64,44,0.017,0.049,0.8,0.005,88.0
361,20180115,100,도심권,111131,용산구,67,52,0.009000000000000001,0.046,0.5,0.006,82.0
362,20180115,100,도심권,111123,종로구,63,45,0.011,0.053,0.9,0.006999999999999999,90.0
363,20180116,102,동북권,111291,강북구,111,72,0.004,0.07200000000000001,1.1,0.008,144.0
364,20180116,104,동남권,111274,강동구,109,83,0.005,0.06,1.1,0.006,142.0
365,20180116,104,동남권,111273,송파구,104,72,0.004,0.056,1.1,0.006999999999999999,137.0
366,20180116,104,동남권,111262,서초구,127,90,0.003,0.061,1.2,0.006999999999999999,163.0
367,20180116,104,동남권,111261,강남구,89,78,0.003,0.066,1.1,0.008,122.0
368,20180116,103,서남권,111301,양천구,112,97,0.003,0.076,1.5,0.006999999999999999,157.0
369,20180116,103,서남권,111281,금천구,117,92,0.002,0.073,1.3,0.006999999999999999,156.0
370,20180116,103,서남권,111251,관악구,109,97,0.003,0.079,1.2,0.009000000000000001,145.0
371,20180116,103,서남권,111241,동작구,117,103,0.004,0.081,1.4,0.006999999999999999,159.0
372,20180116,103,서남권,111231,영등포구,122,89,0.005,0.062,0.9,0.009000000000000001,149.0
373,20180116,103,서남권,111221,구로구,133,99,0.003,0.046,0.5,0.01,148.0
374,20180116,103,서남권,111212,강서구,118,96,0.003,0.08,1.4,0.006,160.0
375,20180116,102,동북권,111311,노원구,114,81,0.004,0.07,1.3,0.009000000000000001,153.0
376,20180116,102,동북권,111171,도봉구,125,85,0.005,0.07,1.2,0.008,161.0
377,20180116,102,동북권,111161,성북구,118,85,0.004,0.066,1.2,0.006999999999999999,154.0
378,20180116,102,동북권,111152,동대문구,123,75,0.004,0.078,0.9,0.009000000000000001,150.0
379,20180116,102,동북권,111151,중랑구,115,80,0.005,0.065,1.0,0.008,145.0
380,20180116,102,동북권,111142,성동구,108,84,0.003,0.059,0.8,0.008,132.0
381,20180116,102,동북권,111141,광진구,108,74,0.006999999999999999,0.064,1.2,0.006,144.0
382,20180116,101,서북권,111201,마포구,116,86,0.004,0.075,1.5,0.006999999999999999,161.0
383,20180116,101,서북권,111191,서대문구,137,75,0.005,0.07200000000000001,1.3,0.005,176.0
384,20180116,101,서북권,111181,은평구,107,81,0.006,0.08900000000000001,1.2,0.006,143.0
385,20180116,100,도심권,111131,용산구,100,88,0.003,0.065,0.8,0.006999999999999999,124.0
386,20180116,100,도심권,111123,종로구,97,74,0.004,0.07400000000000001,1.5,0.008,142.0
387,20180116,100,도심권,111121,중구,99,76,0.004,0.07400000000000001,1.4,0.006999999999999999,141.0
388,20180117,102,동북권,111311,노원구,106,79,0.009000000000000001,0.054000000000000006,1.0,0.003,136.0
389,20180117,104,동남권,111274,강동구,119,96,0.005,0.06,1.0,0.006,149.0
390,20180117,104,동남권,111273,송파구,123,89,0.006,0.057,1.0,0.006,153.0
391,20180117,104,동남권,111262,서초구,129,92,0.005,0.052000000000000005,0.9,0.006999999999999999,156.0
392,20180117,104,동남권,111261,강남구,100,89,0.004,0.06,0.9,0.008,127.0
393,20180117,103,서남권,111301,양천구,98,90,0.004,0.055,1.0,0.006,128.0
394,20180117,103,서남권,111281,금천구,110,89,0.006999999999999999,0.062,1.1,0.006,143.0
395,20180117,103,서남권,111251,관악구,108,102,0.006,0.062,0.9,0.008,135.0
396,20180117,103,서남권,111241,동작구,115,106,0.009000000000000001,0.063,1.0,0.006,145.0
397,20180117,103,서남권,111231,영등포구,121,101,0.005,0.048,0.7,0.008,142.0
398,20180117,103,서남권,111221,구로구,124,95,0.004,0.039,0.8,0.008,148.0
399,20180117,103,서남권,111212,강서구,99,84,0.009000000000000001,0.054000000000000006,0.9,0.005,126.0
400,20180117,102,동북권,111291,강북구,101,69,0.016,0.049,0.8,0.008,125.0
401,20180117,102,동북권,111171,도봉구,113,81,0.015,0.05,1.0,0.006,143.0
402,20180117,102,동북권,111161,성북구,109,90,0.009000000000000001,0.049,0.8,0.006999999999999999,133.0
403,20180117,102,동북권,111152,동대문구,126,78,0.008,0.058,0.7,0.008,147.0
404,20180117,102,동북권,111151,중랑구,116,89,0.008,0.055,0.8,0.006999999999999999,140.0
405,20180117,102,동북권,111142,성동구,114,94,0.004,0.051,0.7,0.008,135.0
406,20180117,102,동북권,111141,광진구,119,86,0.005,0.066,1.0,0.005,149.0
407,20180117,101,서북권,111201,마포구,122,93,0.005,0.06,1.2,0.006,158.0
408,20180117,101,서북권,111191,서대문구,134,77,0.008,0.057,1.1,0.004,167.0
409,20180117,101,서북권,111181,은평구,102,86,0.012,0.068,1.1,0.005,135.0
410,20180117,100,도심권,111131,용산구,111,95,0.005,0.053,0.6,0.006999999999999999,129.0
411,20180117,100,도심권,111123,종로구,99,78,0.009000000000000001,0.057,1.1,0.008,132.0
412,20180117,100,도심권,111121,중구,96,78,0.008,0.058,1.0,0.006,126.0
413,20180118,101,서북권,111181,은평구,94,65,0.015,0.055,0.9,0.005,121.0
414,20180118,104,동남권,111274,강동구,94,65,0.013,0.044,0.8,0.005,118.0
415,20180118,104,동남권,111273,송파구,99,57,0.015,0.037000000000000005,0.7,0.005,120.0
416,20180118,104,동남권,111262,서초구,100,64,0.012,0.034,0.7,0.006999999999999999,121.0
417,20180118,104,동남권,111261,강남구,75,60,0.01,0.04,0.8,0.006999999999999999,99.0
418,20180118,103,서남권,111301,양천구,77,60,0.01,0.041,0.8,0.006,101.0
419,20180118,103,서남권,111281,금천구,82,58,0.013,0.041,0.7,0.005,103.0
420,20180118,103,서남권,111251,관악구,75,63,0.013,0.039,0.6,0.008,93.0
421,20180118,103,서남권,111241,동작구,82,66,0.018000000000000002,0.039,0.7,0.005,103.0
422,20180118,103,서남권,111231,영등포구,95,66,0.009000000000000001,0.038,0.6,0.008,113.0
423,20180118,103,서남권,111221,구로구,94,65,0.009000000000000001,0.029,0.8,0.008,118.0
424,20180118,103,서남권,111212,강서구,77,61,0.014,0.042,0.8,0.005,101.0
425,20180118,100,도심권,111131,용산구,85,66,0.011,0.04,0.5,0.006,100.0
426,20180118,100,도심권,111121,중구,78,56,0.016,0.039,0.8,0.005,102.0
427,20180118,100,도심권,111123,종로구,80,56,0.014,0.04,0.9,0.006999999999999999,107.0
428,20180118,102,동북권,111311,노원구,84,54,0.019,0.037000000000000005,0.8,0.006999999999999999,108.0
429,20180118,102,동북권,111291,강북구,85,50,0.026,0.029,0.7,0.006,106.0
430,20180118,102,동북권,111171,도봉구,94,59,0.024,0.033,0.7,0.004,115.0
431,20180118,102,동북권,111161,성북구,88,60,0.015,0.036000000000000004,0.6,0.006,106.0
432,20180118,102,동북권,111152,동대문구,98,54,0.015,0.04,0.6,0.006999999999999999,116.0
433,20180118,102,동북권,111151,중랑구,98,62,0.013,0.042,0.8,0.006,122.0
434,20180118,102,동북권,111142,성동구,90,61,0.01,0.036000000000000004,0.5,0.006,105.0
435,20180118,102,동북권,111141,광진구,88,55,0.016,0.043,0.8,0.004,112.0
436,20180118,101,서북권,111201,마포구,92,63,0.011,0.041,0.8,0.006,116.0
437,20180118,101,서북권,111191,서대문구,100,58,0.013,0.04,0.9,0.003,127.0
438,20180119,102,동북권,111311,노원구,57,27,0.023,0.031,0.7,0.006999999999999999,78.0
439,20180119,104,동남권,111274,강동구,70,34,0.015,0.041,0.7,0.006,91.0
440,20180119,104,동남권,111273,송파구,76,29,0.017,0.034,0.5,0.006,91.0
441,20180119,104,동남권,111262,서초구,65,30,0.014,0.033,0.5,0.006,80.0
442,20180119,104,동남권,111261,강남구,48,30,0.01,0.041,0.6,0.006,66.0
443,20180119,103,서남권,111301,양천구,50,27,0.011,0.04,0.7,0.005,71.0
444,20180119,103,서남권,111281,금천구,56,30,0.016,0.04,0.6,0.005,74.0
445,20180119,103,서남권,111251,관악구,53,31,0.015,0.04,0.5,0.008,68.0
446,20180119,103,서남권,111241,동작구,57,30,0.017,0.039,0.6,0.005,75.0
447,20180119,103,서남권,111231,영등포구,67,31,0.012,0.035,0.6,0.006999999999999999,85.0
448,20180119,103,서남권,111221,구로구,66,32,0.01,0.028,0.7,0.006999999999999999,87.0
449,20180119,103,서남권,111212,강서구,52,30,0.015,0.042,0.6,0.005,70.0
450,20180119,102,동북권,111291,강북구,52,23,0.027000000000000003,0.028,0.6,0.005,70.0
451,20180119,102,동북권,111171,도봉구,62,27,0.021,0.034,0.7,0.005,83.0
452,20180119,102,동북권,111161,성북구,60,26,0.016,0.036000000000000004,0.5,0.006,75.0
453,20180119,102,동북권,111152,동대문구,65,25,0.016,0.042,0.6,0.006999999999999999,83.0
454,20180119,102,동북권,111151,중랑구,67,30,0.017,0.034,0.7,0.006,88.0
455,20180119,102,동북권,111142,성동구,64,28,0.012,0.034,0.4,0.006,76.0
456,20180119,102,동북권,111141,광진구,61,30,0.018000000000000002,0.038,0.7,0.004,82.0
457,20180119,101,서북권,111201,마포구,56,29,0.015,0.037000000000000005,0.7,0.005,77.0
458,20180119,101,서북권,111191,서대문구,65,27,0.015,0.037000000000000005,0.7,0.003,86.0
459,20180119,101,서북권,111181,은평구,59,28,0.021,0.044,0.7,0.004,80.0
460,20180119,100,도심권,111131,용산구,53,27,0.013,0.037000000000000005,0.4,0.005,65.0
461,20180119,100,도심권,111123,종로구,51,28,0.016,0.038,0.7,0.006999999999999999,72.0
462,20180119,100,도심권,111121,중구,49,26,0.018000000000000002,0.035,0.6,0.004,67.0
463,20180120,100,도심권,111121,중구,85,56,0.015,0.047,0.9,0.006,112.0
464,20180120,104,동남권,111274,강동구,106,63,0.012,0.051,1.0,0.006,136.0
465,20180120,104,동남권,111273,송파구,120,64,0.014,0.043,0.9,0.006999999999999999,147.0
466,20180120,104,동남권,111262,서초구,116,66,0.014,0.04,0.8,0.008,140.0
467,20180120,104,동남권,111261,강남구,81,58,0.009000000000000001,0.048,0.9,0.008,108.0
468,20180120,103,서남권,111301,양천구,93,66,0.011,0.045,0.9,0.008,120.0
469,20180120,103,서남권,111281,금천구,100,66,0.012,0.049,0.9,0.006999999999999999,127.0
470,20180120,103,서남권,111251,관악구,92,71,0.013,0.048,0.8,0.009000000000000001,116.0
471,20180120,103,서남권,111241,동작구,101,74,0.015,0.048,0.9,0.006999999999999999,128.0
472,20180120,103,서남권,111231,영등포구,117,69,0.012,0.04,0.7,0.011,138.0
473,20180120,103,서남권,111221,구로구,112,71,0.01,0.031,1.0,0.01,142.0
474,20180120,103,서남권,111212,강서구,100,68,0.015,0.047,0.9,0.006999999999999999,127.0
475,20180120,102,동북권,111311,노원구,89,53,0.015,0.048,1.0,0.008,119.0
476,20180120,102,동북권,111291,강북구,96,52,0.018000000000000002,0.051,0.9,0.006999999999999999,123.0
477,20180120,102,동북권,111171,도봉구,106,61,0.017,0.049,1.1,0.006,139.0
478,20180120,102,동북권,111161,성북구,103,65,0.014,0.049,0.9,0.008,130.0
479,20180120,102,동북권,111152,동대문구,110,56,0.012,0.056,0.7,0.009000000000000001,131.0
480,20180120,102,동북권,111151,중랑구,109,63,0.012,0.051,1.0,0.006999999999999999,139.0
481,20180120,102,동북권,111142,성동구,104,62,0.01,0.042,0.5,0.006999999999999999,119.0
482,20180120,102,동북권,111141,광진구,101,57,0.014,0.051,1.1,0.005,134.0
483,20180120,101,서북권,111201,마포구,101,65,0.013,0.047,0.9,0.006999999999999999,128.0
484,20180120,101,서북권,111191,서대문구,116,62,0.013,0.047,1.1,0.004,149.0
485,20180120,101,서북권,111181,은평구,107,65,0.017,0.061,1.0,0.006,137.0
486,20180120,100,도심권,111131,용산구,93,65,0.012,0.046,0.6,0.006999999999999999,111.0
487,20180120,100,도심권,111123,종로구,86,56,0.013,0.053,1.1,0.009000000000000001,119.0
488,20180121,101,서북권,111191,서대문구,62,32,0.013,0.038,0.9,0.003,89.0
489,20180121,104,동남권,111274,강동구,78,44,0.013,0.04,0.8,0.005,102.0
490,20180121,104,동남권,111273,송파구,84,38,0.015,0.033,0.6,0.004,102.0
491,20180121,104,동남권,111262,서초구,79,41,0.008,0.039,0.7,0.006,100.0
492,20180121,104,동남권,111261,강남구,53,38,0.009000000000000001,0.041,0.7,0.006,74.0
493,20180121,103,서남권,111301,양천구,54,35,0.01,0.039,0.8,0.005,78.0
494,20180121,103,서남권,111281,금천구,66,42,0.008,0.048,0.8,0.005,90.0
495,20180121,103,서남권,111251,관악구,58,43,0.009000000000000001,0.045,0.6,0.006999999999999999,76.0
496,20180121,103,서남권,111241,동작구,68,46,0.009000000000000001,0.049,0.8,0.004,92.0
497,20180121,103,서남권,111231,영등포구,68,37,0.01,0.035,0.6,0.006,86.0
498,20180121,103,서남권,111221,구로구,70,41,0.008,0.029,0.8,0.006999999999999999,94.0
499,20180121,103,서남권,111212,강서구,57,35,0.013,0.039,0.7,0.003,78.0
500,20180121,102,동북권,111311,노원구,58,32,0.018000000000000002,0.033,0.7,0.006999999999999999,79.0
501,20180121,102,동북권,111291,강북구,48,23,0.023,0.028,0.6,0.004,66.0
502,20180121,102,동북권,111171,도봉구,64,30,0.019,0.033,0.7,0.006,85.0
503,20180121,102,동북권,111161,성북구,57,30,0.012,0.038,0.6,0.005,75.0
504,20180121,102,동북권,111152,동대문구,66,30,0.013,0.043,0.6,0.006999999999999999,84.0
505,20180121,102,동북권,111151,중랑구,67,33,0.017,0.031,0.6,0.006,85.0
506,20180121,102,동북권,111142,성동구,64,34,0.009000000000000001,0.036000000000000004,0.3,0.005,73.0
507,20180121,102,동북권,111141,광진구,65,36,0.015,0.039,0.6,0.004,83.0
508,20180121,101,서북권,111201,마포구,60,38,0.013,0.039,0.8,0.005,84.0
509,20180121,101,서북권,111181,은평구,51,27,0.018000000000000002,0.045,0.7,0.004,72.0
510,20180121,100,도심권,111131,용산구,56,35,0.01,0.038,0.5,0.005,71.0
511,20180121,100,도심권,111123,종로구,52,33,0.014,0.039,0.7,0.006,73.0
512,20180121,100,도심권,111121,중구,54,35,0.012,0.039,0.7,0.004,75.0
513,20180122,100,도심권,111123,종로구,38,21,0.005,0.05,0.8,0.006,62.0
514,20180122,104,동남권,111274,강동구,55,27,0.004,0.048,0.7,0.005,76.0
515,20180122,104,동남권,111273,송파구,63,29,0.005,0.042,0.8,0.006,87.0
516,20180122,104,동남권,111262,서초구,58,27,0.004,0.044,0.7,0.006,79.0
517,20180122,104,동남권,111261,강남구,38,28,0.003,0.05,0.7,0.006,59.0
518,20180122,103,서남권,111301,양천구,41,24,0.003,0.049,0.9,0.005,68.0
519,20180122,103,서남권,111281,금천구,42,25,0.005,0.055,0.8,0.006,66.0
520,20180122,103,서남권,111251,관악구,41,25,0.005,0.055,0.7,0.006999999999999999,62.0
521,20180122,103,서남권,111241,동작구,47,26,0.006999999999999999,0.053,0.8,0.005,71.0
522,20180122,103,서남권,111231,영등포구,50,24,0.005,0.042,0.6,0.006999999999999999,68.0
523,20180122,103,서남권,111221,구로구,51,26,0.004,0.033,0.9,0.006999999999999999,78.0
524,20180122,103,서남권,111212,강서구,46,27,0.005,0.053,0.7,0.004,67.0
525,20180122,102,동북권,111311,노원구,46,23,0.004,0.048,0.8,0.006999999999999999,70.0
526,20180122,102,동북권,111291,강북구,38,18,0.006999999999999999,0.047,0.7,0.005,59.0
527,20180122,102,동북권,111171,도봉구,49,22,0.008,0.044,0.7,0.005,70.0
528,20180122,102,동북권,111161,성북구,51,26,0.006999999999999999,0.046,0.7,0.006,72.0
529,20180122,102,동북권,111152,동대문구,53,23,0.005,0.056,0.6,0.006999999999999999,71.0
530,20180122,102,동북권,111151,중랑구,55,25,0.006,0.044,0.7,0.006,76.0
531,20180122,102,동북권,111142,성동구,51,26,0.003,0.042,0.2,0.006,57.0
532,20180122,102,동북권,111141,광진구,48,28,0.005,0.048,0.7,0.004,69.0
533,20180122,101,서북권,111201,마포구,44,24,0.004,0.05,0.8,0.005,68.0
